id,SalePrice
2735,132339.98244125402
2736,135602.36048306676
2737,121699.26423153993
2738,138676.00149331684
2739,158559.8194623005
2740,136080.34514322155
2741,146018.94773307198
2742,153977.701490988
2743,154972.77320600796
2744,162868.30210607446
2745,140297.73812167766
2746,137813.12508372217
2747,154009.1233671875
2748,127924.14277715799
2749,128329.69138069736
2750,128029.8010555907
2751,135100.06055028283
2752,203780.4615554399
2753,145385.7615583244
2754,204566.15074290615
2755,136178.48787033037
2756,95391.15965594903
2757,72273.83150333265
2758,86999.88197892756
2759,163517.7345932338
2760,121316.09237865801
2761,141391.3880771529
2762,143518.98530042378
2763,185885.44649420114
2764,153282.46818858208
2765,290651.76794985344
2766,127420.81793724
2767,87236.2768358431
2768,131643.29797989095
2769,133129.15771328023
2770,142949.68783464108
2771,105986.31237487514
2772,110979.86415629744
2773,164707.71003638708
2774,140270.55528303463
2775,117268.42347406813
2776,143286.7435847027
2777,146183.59659859084
2778,105541.93703871174
2779,123155.06896444906
2780,98056.89807254962
2781,97315.48838739945
2782,95688.60611795344
2783,98173.29480558938
2784,122034.72079175734
2785,137170.9528550543
2786,69177.58317713079
2787,126355.32160505769
2788,74414.09896912362
2789,174829.01841844103
2790,93835.4442772826
2791,111125.21414572497
2792,53761.601312506165
2793,154729.97980786837
2794,100951.13063804693
2795,120169.64593330889
2796,99712.77554298082
2797,194287.4314654086
2798,108244.6028519543
2799,117367.94332854141
2800,69344.45429438639
2801,112981.64520730758
2802,128925.26672313691
2803,168760.91232328094
2804,129491.29986576231
2805,99745.91819775348
2806,84295.18488314003
2807,160525.5632953406
2808,146466.1570100936
2809,131240.79939481794
2810,124797.84369832152
2811,159501.80558465782
2812,168213.67895141977
2813,156275.54243881733
2814,161846.75348810953
2815,98486.15558930354
2816,237718.1276394769
2817,155566.38754070085
2818,130594.23738808371
2819,166914.22863723067
2820,135385.38899339928
2821,105184.33086375173
2822,196333.02484127056
2823,307169.4251893449
2824,166326.8318946244
2825,150553.5274701346
2826,129728.44023131755
2827,138404.6021472945
2828,211002.26319385535
2829,213352.1006073163
2830,228112.38772838455
2831,176886.02764754993
2832,237958.0675532236
2833,304203.5129520063
2834,219983.3578966611
2835,226320.77373764833
2836,191748.36330790006
2837,156797.6612851075
2838,151162.66750279441
2839,172936.04779898236
2840,204634.83067457945
2841,205790.2417937849
2842,230490.43820375673
2843,148664.20319718306
2844,171814.72236866166
2845,127204.80274711439
2846,208915.14383332062
2847,208489.02095376106
2848,217745.31033078497
2849,196811.3835399873
2850,282097.16734353895
2851,215650.49565677025
2852,241049.19991806333
2853,234065.03344273154
2854,137657.00451403603
2855,199296.49061777713
2856,200251.72407682778
2857,190550.19001906444
2858,205446.67594134103
2859,106826.67849973224
2860,122183.01152685045
2861,124952.9396170704
2862,185825.92470999062
2863,127326.28409875507
2864,240752.28680507414
2865,142878.8189881604
2866,142525.25872963696
2867,97882.65705930186
2868,93905.15953934663
2869,98928.66211918429
2870,120390.75791167928
2871,84888.91837016545
2872,51030.53204432587
2873,97338.60559278283
2874,138837.5780178107
2875,113098.10549544184
2876,164500.8608619818
2877,146485.822146331
2878,164059.14955737715
2879,133943.29046931118
2880,103696.04035347949
2881,144974.05141030776
2882,176428.9042227327
2883,193944.39768965534
2884,203466.25575119272
2885,186895.1218433674
2886,229082.46888613832
2887,100379.65667176824
2888,142568.428628052
2889,58777.32039782257
2890,81209.6468584289
2891,136254.9879643779
2892,43176.51563594653
2893,71641.5318328039
2894,55114.14901298751
2895,323044.10969035793
2896,278984.08593968546
2897,207862.69089073717
2898,150512.81802887152
2899,215656.4301018578
2900,158554.32463850523
2901,212379.57316266437
2902,183428.4935286697
2903,332198.34298013017
2904,347781.7637618365
2905,85715.75768295804
2906,196983.94719233306
2907,114498.92492757308
2908,130027.78283505968
2909,154385.5538930262
2910,78097.50007306281
2911,83366.93399771594
2912,148245.26889583067
2913,84248.76752345928
2914,80139.6450571969
2915,87496.3436690566
2916,85034.58301964645
2917,165128.5422509414
2918,119034.14941216528
2919,227808.9347615511
